1.800000, 0.665993
1.850000, 0.665633
1.900000, 0.665395
1.950000, 0.664949
2.000000, 0.664000
2.050000, 0.662994
2.100000, 0.661173
2.150000, 0.657948
2.200000, 0.644237
2.250000, 0.630804
2.300000, 0.584390
2.350000, 0.510961
2.400000, 0.481980
2.450000, 0.394285
2.500000, 0.283898
2.550000, 0.300998
2.600000, 0.160020
2.650000, 0.146898
2.700000, 0.133773
