1.800000, 0.665985
1.850000, 0.665658
1.900000, 0.665116
1.950000, 0.665047
2.000000, 0.663684
2.050000, 0.661364
2.100000, 0.660473
2.150000, 0.649104
2.200000, 0.622886
2.250000, 0.628060
2.300000, 0.612307
2.350000, 0.544544
2.400000, 0.429250
2.450000, 0.424251
2.500000, 0.266014
2.550000, 0.290148
2.600000, 0.250133
2.650000, 0.189249
2.700000, 0.099564
