2.000000, 0.656417
2.020000, 0.655095
2.040000, 0.654664
2.060000, 0.648811
2.080000, 0.651082
2.100000, 0.650435
2.120000, 0.642593
2.140000, 0.647864
2.160000, 0.640075
2.180000, 0.641103
2.200000, 0.626996
2.220000, 0.627318
2.240000, 0.626340
2.260000, 0.619128
2.280000, 0.612286
2.300000, 0.606886
2.320000, 0.596473
2.340000, 0.587336
2.360000, 0.582809
2.380000, 0.568925
